[trc] 2017-03-13 17:28:17 | Pinging peer: 88.99.71.240:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"108.61.170.166","port":8000,"state":2,"os":"linux3.13.0-107-generic","version":"0.6.0","broadhash":"ee48ac2c44c59a63e2cf1482f3c7b2adef175838021d915a2ca98f800c9adf0a","height":2312607,"string":"108.61.170.166:8000","updated":1489426092219}
[trc] 2017-03-13 17:28:17 | Pinging peer: 108.61.170.166:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"108.61.170.123","port":8000,"state":2,"os":"linux4.4.0-45-generic","version":"0.6.0","broadhash":"9a729b304fe78d540f512d370f3de45b52013aadcebb073b2c77b98071864808","height":2312663,"string":"108.61.170.123:8000","updated":1489426092220}
[trc] 2017-03-13 17:28:17 | Pinging peer: 108.61.170.123:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"138.68.107.22","port":8000,"state":2,"os":"linux4.4.0-47-generic","version":"0.6.0","broadhash":"91306e1ac3326ba8d197674e4c0e4bb49b480b8cab10edf96c08419d0f1e77f0","height":2312630,"string":"138.68.107.22:8000","updated":1489426092222}
[trc] 2017-03-13 17:28:17 | Pinging peer: 138.68.107.22:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"94.177.12.148","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"94.177.12.148:8000","updated":1489426092223}
[trc] 2017-03-13 17:28:17 | Pinging peer: 94.177.12.148:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"45.76.32.209","port":8000,"state":2,"os":"linux3.13.0-112-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"45.76.32.209:8000","updated":1489426092224}
[trc] 2017-03-13 17:28:17 | Pinging peer: 45.76.32.209:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"88.99.33.155","port":8000,"state":2,"os":"linux4.4.0-38-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"88.99.33.155:8000","updated":1489426092226}
[trc] 2017-03-13 17:28:17 | Pinging peer: 88.99.33.155:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"82.165.136.36","port":8000,"state":2,"os":"linux3.13.0-042stab120.5","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"82.165.136.36:8000","updated":1489426092227}
[trc] 2017-03-13 17:28:17 | Pinging peer: 82.165.136.36:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"37.48.109.182","port":8000,"state":2,"os":"linux4.4.0-21-generic","version":"0.6.0","broadhash":"5ba337cff2b6733d7430ff307156e7b272a6f30188fe3674e440e8a9c129e130","height":2312601,"string":"37.48.109.182:8000","updated":1489426092228}
[trc] 2017-03-13 17:28:17 | Pinging peer: 37.48.109.182:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"95.183.52.176","port":8000,"state":2,"os":"linux3.16.0-4-amd64","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"95.183.52.176:8000","updated":1489426092229}
[trc] 2017-03-13 17:28:17 | Pinging peer: 95.183.52.176:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"82.196.5.177","port":8000,"state":2,"os":"linux4.4.0-57-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"82.196.5.177:8000","updated":1489426092230}
[trc] 2017-03-13 17:28:17 | Pinging peer: 82.196.5.177:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"45.63.40.58","port":8000,"state":2,"os":"linux3.13.0-107-generic","version":"0.6.0","broadhash":"5ba337cff2b6733d7430ff307156e7b272a6f30188fe3674e440e8a9c129e130","height":2312601,"string":"45.63.40.58:8000","updated":1489426092231}
[trc] 2017-03-13 17:28:17 | Pinging peer: 45.63.40.58:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"173.212.203.32","port":8000,"state":2,"os":"linux3.13.0-103-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"173.212.203.32:8000","updated":1489426092233}
[trc] 2017-03-13 17:28:17 | Pinging peer: 173.212.203.32:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"138.201.189.243","port":8000,"state":2,"os":"linux4.4.0-57-generic","version":"0.6.0","broadhash":"19dd0ebd0cbf937e02f090abb0ea4a4845202626340b7e5768645dffc72d5c20","height":2312599,"string":"138.201.189.243:8000","updated":1489426092234}
[trc] 2017-03-13 17:28:17 | Pinging peer: 138.201.189.243:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"185.92.221.6","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"185.92.221.6:8000","updated":1489426092236}
[trc] 2017-03-13 17:28:17 | Pinging peer: 185.92.221.6:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"149.202.44.71","port":8000,"state":2,"os":"linux4.2.0-42-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"149.202.44.71:8000","updated":1489426092237}
[trc] 2017-03-13 17:28:17 | Pinging peer: 149.202.44.71:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"51.255.170.114","port":8000,"state":2,"os":"linux4.4.0-59-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"51.255.170.114:8000","updated":1489426092238}
[trc] 2017-03-13 17:28:17 | Pinging peer: 51.255.170.114:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"79.137.37.192","port":8000,"state":2,"os":"linux3.13.0-108-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"79.137.37.192:8000","updated":1489426092239}
[trc] 2017-03-13 17:28:17 | Pinging peer: 79.137.37.192:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"173.212.203.16","port":8000,"state":2,"os":"linux3.13.0-103-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"173.212.203.16:8000","updated":1489426092241}
[trc] 2017-03-13 17:28:17 | Pinging peer: 173.212.203.16:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"193.70.1.222","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"193.70.1.222:8000","updated":1489426092242}
[trc] 2017-03-13 17:28:17 | Pinging peer: 193.70.1.222:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"193.70.89.114","port":8000,"state":2,"os":"linux4.4.0-57-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"193.70.89.114:8000","updated":1489426092243}
[trc] 2017-03-13 17:28:17 | Pinging peer: 193.70.89.114:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"164.132.108.66","port":8000,"state":2,"os":"linux4.4.0-042stab116.1","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"164.132.108.66:8000","updated":1489426092244}
[trc] 2017-03-13 17:28:17 | Pinging peer: 164.132.108.66:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"193.70.91.204","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"193.70.91.204:8000","updated":1489426092245}
[trc] 2017-03-13 17:28:17 | Pinging peer: 193.70.91.204:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"45.32.237.116","port":8000,"state":2,"os":"linux3.13.0-110-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"45.32.237.116:8000","updated":1489426092245}
[trc] 2017-03-13 17:28:17 | Pinging peer: 45.32.237.116:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"213.32.89.70","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"35fae5c8d07a2d45820a97b0aff2ef8bf9f3125655d67299360a29e865b8de3e","height":2312667,"string":"213.32.89.70:8000","updated":1489426092246}
[trc] 2017-03-13 17:28:17 | Pinging peer: 213.32.89.70:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"5.189.144.33","port":8000,"state":2,"os":"linux3.13.0-105-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"5.189.144.33:8000","updated":1489426092247}
[trc] 2017-03-13 17:28:17 | Pinging peer: 5.189.144.33:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"91.121.169.212","port":8000,"state":2,"os":"linux3.14.32-xxxx-grs-ipv6-64","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"91.121.169.212:8000","updated":1489426092247}
[trc] 2017-03-13 17:28:17 | Pinging peer: 91.121.169.212:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"213.136.92.220","port":8000,"state":2,"os":"linux3.13.0-106-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"213.136.92.220:8000","updated":1489426092248}
[trc] 2017-03-13 17:28:17 | Pinging peer: 213.136.92.220:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"94.23.250.111","port":8000,"state":2,"os":"linux3.14.32-xxxx-grs-ipv6-64","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"94.23.250.111:8000","updated":1489426092252}
[trc] 2017-03-13 17:28:17 | Pinging peer: 94.23.250.111:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"45.76.92.191","port":8000,"state":2,"os":"linux3.13.0-110-generic","version":"0.6.0","broadhash":"364994a35f10f5bb80fe898023e3c85f7703740b7efb5eebc7d4603586798bf7","height":2312649,"string":"45.76.92.191:8000","updated":1489426092255}
[trc] 2017-03-13 17:28:17 | Pinging peer: 45.76.92.191:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"62.138.6.4","port":8000,"state":2,"os":"linux3.13.0-106-generic","version":"0.6.0","broadhash":"8f84f317b7e354f936afb70b7c2d35aababcbb891b86b65c058d094ffbf4f378","height":2312595,"string":"62.138.6.4:8000","updated":1489426092277}
[trc] 2017-03-13 17:28:17 | Pinging peer: 62.138.6.4:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"92.222.81.79","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"5ba337cff2b6733d7430ff307156e7b272a6f30188fe3674e440e8a9c129e130","height":2312601,"string":"92.222.81.79:8000","updated":1489426092278}
[trc] 2017-03-13 17:28:17 | Pinging peer: 92.222.81.79:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"91.121.78.92","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"9f522f4f76c1c976d5612116ff08d1284d673f7e706b8f9e4089100a48bd3e4f","height":2289907,"string":"91.121.78.92:8000","updated":1489426092279}
[trc] 2017-03-13 17:28:17 | Pinging peer: 91.121.78.92:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"83.136.249.110","port":8000,"state":2,"os":"linux3.13.0-88-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"83.136.249.110:8000","updated":1489426092280}
[trc] 2017-03-13 17:28:17 | Pinging peer: 83.136.249.110:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"5.189.167.169","port":8000,"state":2,"os":"linux3.16.0-4-amd64","version":"0.6.0","broadhash":"19dd0ebd0cbf937e02f090abb0ea4a4845202626340b7e5768645dffc72d5c20","height":2312599,"string":"5.189.167.169:8000","updated":1489426092280}
[trc] 2017-03-13 17:28:17 | Pinging peer: 5.189.167.169:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"163.172.154.211","port":8000,"state":2,"os":"linux4.4.38-std-1","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"163.172.154.211:8000","updated":1489426092281}
[trc] 2017-03-13 17:28:17 | Pinging peer: 163.172.154.211:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"188.166.14.166","port":8000,"state":2,"os":"linux3.13.0-79-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"188.166.14.166:8000","updated":1489426092284}
[trc] 2017-03-13 17:28:17 | Pinging peer: 188.166.14.166:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"5.189.129.197","port":8000,"state":2,"os":"linux4.4.0-62-generic","version":"0.6.0","broadhash":"19dd0ebd0cbf937e02f090abb0ea4a4845202626340b7e5768645dffc72d5c20","height":2312599,"string":"5.189.129.197:8000","updated":1489426092285}
[trc] 2017-03-13 17:28:17 | Pinging peer: 5.189.129.197:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"163.172.190.218","port":8000,"state":2,"os":"linux4.4.38-std-1","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"163.172.190.218:8000","updated":1489426092286}
[trc] 2017-03-13 17:28:17 | Pinging peer: 163.172.190.218:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"173.212.202.167","port":8000,"state":2,"os":"linux3.13.0-101-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"173.212.202.167:8000","updated":1489426092287}
[trc] 2017-03-13 17:28:17 | Pinging peer: 173.212.202.167:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"5.135.22.93","port":8000,"state":2,"os":"linux4.4.0-47-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"5.135.22.93:8000","updated":1489426092288}
[trc] 2017-03-13 17:28:17 | Pinging peer: 5.135.22.93:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"167.114.247.240","port":8000,"state":2,"os":"linux4.4.0-57-generic","version":"0.6.0","broadhash":"fe2aea352f3fd80fb16eb87616115b7567993b66bd4834a8e1bf43baac2f15a9","height":2312600,"string":"167.114.247.240:8000","updated":1489426092289}
[trc] 2017-03-13 17:28:17 | Pinging peer: 167.114.247.240:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.47.230.66","port":8000,"state":2,"os":"linux4.5.1-std-1","version":"0.6.0","broadhash":"19dd0ebd0cbf937e02f090abb0ea4a4845202626340b7e5768645dffc72d5c20","height":2312599,"string":"212.47.230.66:8000","updated":1489426092290}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.47.230.66:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"213.136.79.222","port":8000,"state":2,"os":"linux4.4.0-57-generic","version":"0.6.0","broadhash":"a251105a64de071baec5ddd1c5754bc0b77de5967fb0de82b2d5992a4b52d3b2","height":2312597,"string":"213.136.79.222:8000","updated":1489426092291}
[trc] 2017-03-13 17:28:17 | Pinging peer: 213.136.79.222:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"185.69.55.136","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"185.69.55.136:8000","updated":1489426092292}
[trc] 2017-03-13 17:28:17 | Pinging peer: 185.69.55.136:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"51.255.87.64","port":8000,"state":2,"os":"linux3.14.32-xxxx-grs-ipv6-64","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"51.255.87.64:8000","updated":1489426092293}
[trc] 2017-03-13 17:28:17 | Pinging peer: 51.255.87.64:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"164.132.108.42","port":8000,"state":2,"os":"linux4.4.0-64-generic","version":"0.6.0","broadhash":"a251105a64de071baec5ddd1c5754bc0b77de5967fb0de82b2d5992a4b52d3b2","height":2312597,"string":"164.132.108.42:8000","updated":1489426092294}
[trc] 2017-03-13 17:28:17 | Pinging peer: 164.132.108.42:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.24.100.75","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"81940c89681e3f90b5c1a8d3bdc74a988dd4baf2a7d90872c8f97d49d3f006fc","height":2312631,"string":"212.24.100.75:8000","updated":1489426092295}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.24.100.75:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"91.134.201.243","port":8000,"state":2,"os":"linux3.10.0-327.18.2.el7.x86_64","version":"0.6.0","broadhash":"8f84f317b7e354f936afb70b7c2d35aababcbb891b86b65c058d094ffbf4f378","height":2312595,"string":"91.134.201.243:8000","updated":1489426092296}
[trc] 2017-03-13 17:28:17 | Pinging peer: 91.134.201.243:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"193.70.86.148","port":8000,"state":2,"os":"linux4.4.0-45-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"193.70.86.148:8000","updated":1489426092297}
[trc] 2017-03-13 17:28:17 | Pinging peer: 193.70.86.148:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"83.136.248.121","port":8000,"state":2,"os":"linux4.4.0-57-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"83.136.248.121:8000","updated":1489426092298}
[trc] 2017-03-13 17:28:17 | Pinging peer: 83.136.248.121:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"139.162.183.90","port":8000,"state":2,"os":"linux4.4.0-042stab120.6","version":"0.6.0","broadhash":"3401b5365117f836cc64e3ec8ca9fb2d7a845244095b5e82812da9717c72d4b2","height":2312656,"string":"139.162.183.90:8000","updated":1489426092299}
[trc] 2017-03-13 17:28:17 | Pinging peer: 139.162.183.90:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"185.81.167.97","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"185.81.167.97:8000","updated":1489426092301}
[trc] 2017-03-13 17:28:17 | Pinging peer: 185.81.167.97:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"188.165.217.45","port":8000,"state":2,"os":"linux3.14.32-xxxx-grs-ipv6-64","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"188.165.217.45:8000","updated":1489426092302}
[trc] 2017-03-13 17:28:17 | Pinging peer: 188.165.217.45:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"51.255.38.105","port":8000,"state":2,"os":"linux3.16.0-4-amd64","version":"0.6.0","broadhash":"a251105a64de071baec5ddd1c5754bc0b77de5967fb0de82b2d5992a4b52d3b2","height":2312597,"string":"51.255.38.105:8000","updated":1489426092302}
[trc] 2017-03-13 17:28:17 | Pinging peer: 51.255.38.105:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"51.15.141.44","port":8000,"state":2,"os":"linux4.4.38-std-1","version":"0.6.0","broadhash":"eed60aecf70774f8a740dfad3d6d579249a7b2f0954608fbdd5c4ffe179cb173","height":2312835,"string":"51.15.141.44:8000","updated":1489426092303}
[trc] 2017-03-13 17:28:17 | Pinging peer: 51.15.141.44:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.24.102.163","port":8000,"state":2,"os":"linux4.2.0-42-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"212.24.102.163:8000","updated":1489426092304}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.24.102.163:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"194.135.85.203","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"194.135.85.203:8000","updated":1489426092305}
[trc] 2017-03-13 17:28:17 | Pinging peer: 194.135.85.203:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"185.69.54.226","port":8000,"state":2,"os":"linux4.4.0-59-generic","version":"0.6.0","broadhash":"8f84f317b7e354f936afb70b7c2d35aababcbb891b86b65c058d094ffbf4f378","height":2312595,"string":"185.69.54.226:8000","updated":1489426092306}
[trc] 2017-03-13 17:28:17 | Pinging peer: 185.69.54.226:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.24.107.208","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"212.24.107.208:8000","updated":1489426092307}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.24.107.208:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.24.98.161","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"a251105a64de071baec5ddd1c5754bc0b77de5967fb0de82b2d5992a4b52d3b2","height":2312597,"string":"212.24.98.161:8000","updated":1489426092308}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.24.98.161:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"79.137.33.178","port":8000,"state":2,"os":"linux3.13.0-100-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"79.137.33.178:8000","updated":1489426092309}
[trc] 2017-03-13 17:28:17 | Pinging peer: 79.137.33.178:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"178.32.203.37","port":8002,"state":2,"os":"linux4.4.0-62-generic","version":"0.7.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"178.32.203.37:8002","updated":1489426092310}
[trc] 2017-03-13 17:28:17 | Pinging peer: 178.32.203.37:8002
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.24.100.246","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"212.24.100.246:8000","updated":1489426092310}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.24.100.246:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"83.136.253.137","port":8000,"state":2,"os":"linux4.4.0-66-generic","version":"0.6.0","broadhash":"8f84f317b7e354f936afb70b7c2d35aababcbb891b86b65c058d094ffbf4f378","height":2312595,"string":"83.136.253.137:8000","updated":1489426092312}
[trc] 2017-03-13 17:28:17 | Pinging peer: 83.136.253.137:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"194.135.82.14","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"5d7f98058f78e7bcfb499c67af149fb7b0c520285ee365dba4666a41c54a5529","height":2312632,"string":"194.135.82.14:8000","updated":1489426092313}
[trc] 2017-03-13 17:28:17 | Pinging peer: 194.135.82.14:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"212.24.98.108","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"212.24.98.108:8000","updated":1489426092313}
[trc] 2017-03-13 17:28:17 | Pinging peer: 212.24.98.108:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"194.135.90.179","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"8f84f317b7e354f936afb70b7c2d35aababcbb891b86b65c058d094ffbf4f378","height":2312595,"string":"194.135.90.179:8000","updated":1489426092314}
[trc] 2017-03-13 17:28:17 | Pinging peer: 194.135.90.179:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"109.235.65.129","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"19dd0ebd0cbf937e02f090abb0ea4a4845202626340b7e5768645dffc72d5c20","height":2312599,"string":"109.235.65.129:8000","updated":1489426092315}
[trc] 2017-03-13 17:28:17 | Pinging peer: 109.235.65.129:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"193.70.84.13","port":8000,"state":2,"os":"linux3.13.0-112-generic","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"193.70.84.13:8000","updated":1489426092316}
[trc] 2017-03-13 17:28:17 | Pinging peer: 193.70.84.13:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"163.172.153.151","port":8000,"state":2,"os":"linux4.5.7-std-3","version":"0.6.0","broadhash":"b0e9f81210f49f15f7b01e610261fc507ffae05c9b726f3349ba4ba8de4ab77a","height":2312621,"string":"163.172.153.151:8000","updated":1489426092316}
[trc] 2017-03-13 17:28:17 | Pinging peer: 163.172.153.151:8000
[trc] 2017-03-13 17:28:17 | Updating peer - {"ip":"185.69.53.243","port":8000,"state":2,"os":"linux2.6.32-042stab120.18","version":"0.6.0","broadhash":"53743cea3b6d9e81f7dfe4096d9c761526b99d7c7935a4dc3e9fda9923a1a475","height":2312596,"string":"185.69.53.243:8000","updated":1489426092317}
[trc] 2017-03-13 17:28:17 | Pinging peer: 185.69.53.243:8000
